Uninformative	Informative
0.99976	0.00024
0.94626	0.05374
0.99791	0.00209
0.66461	0.33539
0.00203	0.99797
0.11983	0.88017
0.95393	0.04607
0.99537	0.00463
0.88725	0.11275
0.99353	0.00647
0.21885	0.78115
0.80044	0.19956
0.80892	0.19108
0.95671	0.04329
0.9855	0.0145
0.90948	0.09052
0.5774	0.4226
0.04791	0.95209
0.92866	0.07134
0.59797	0.40203
0.07122	0.92878
0.85754	0.14246
0.08151	0.91849
0.00025	0.99975
0.0158	0.9842
0.88813	0.11187
0.20391	0.79609
0.97366	0.02634
0.139	0.861
0.98865	0.01135
0.48518	0.51482
0.86776	0.13224
0.81673	0.18327
0.83297	0.16703
0.99819	0.00181
0.94782	0.05218
0.84757	0.15243
0.98423	0.01577
0.97567	0.02433
0.71609	0.28391
0.30814	0.69186
0.18391	0.81609
0.04575	0.95425
0.7149	0.2851
0.01524	0.98476
0.01992	0.98008
0.38342	0.61658
0.34915	0.65085
0.36921	0.63079
0.97265	0.02735
0.41118	0.58882
0.92809	0.07191
0.6756	0.3244
0.81336	0.18664
0.98699	0.01301
0.00738	0.99262
0.00012	0.99988
0.99984	0.00016
0.57197	0.42803
1e-05	0.99999
0.024	0.976
0.06601	0.93399
0.42827	0.57173
0.36835	0.63165
0.47533	0.52467
0.98549	0.01451
0.36517	0.63483
0.95501	0.04499
0.06361	0.93639
0.29635	0.70365
0.00055	0.99945
0.99881	0.00119
0.96284	0.03716
0.85221	0.14779
0.99897	0.00103
0.93827	0.06173
0.24804	0.75196
0.00019	0.99981
0.10276	0.89724
0.9839	0.0161
0.99895	0.00105
0.98524	0.01476
0.002	0.998
0.97935	0.02065
0.12829	0.87171
0.23804	0.76196
0.94659	0.05341
0.42292	0.57708
0.10508	0.89492
0.82371	0.17629
0.72572	0.27428
0.01357	0.98643
0.12198	0.87802
0.87785	0.12215
0.96736	0.03264
0.00595	0.99405
0.5262	0.4738
0.96494	0.03506
0.0265	0.9735
0.00599	0.99401
0.0316	0.9684
0.0004	0.9996
0.05638	0.94362
0.9727	0.0273
0.56497	0.43503
0.96916	0.03084
0.35185	0.64815
0.54522	0.45478
0.84408	0.15592
0.9827	0.0173
8e-05	0.99992
0.99567	0.00433
0.62717	0.37283
0.51421	0.48579
0.92005	0.07995
0.93673	0.06327
0.52258	0.47742
0.57157	0.42843
0.03325	0.96675
0.98034	0.01966
0.09864	0.90136
0.21839	0.78161
0.99328	0.00672
0.17118	0.82882
0.26107	0.73893
0.00089	0.99911
0.67258	0.32742
0.9685	0.0315
0.18099	0.81901
0.99908	0.00092
0.90121	0.09879
0.99869	0.00131
0.99417	0.00583
0.34865	0.65135
0.9614	0.0386
0.03319	0.96681
0.99539	0.00461
0.85662	0.14338
0.75037	0.24963
0.97854	0.02146
0.98757	0.01243
0.53718	0.46282
0.01079	0.98921
0.95243	0.04757
0.99942	0.00058
0.99534	0.00466
0.64954	0.35046
0.01924	0.98076
0.85145	0.14855
0.02771	0.97229
0.61673	0.38327
0.7378	0.2622
0.99286	0.00714
0.99443	0.00557
0.90289	0.09711
0.0	1.0
0.04235	0.95765
0.0049	0.9951
0.52084	0.47916
0.96942	0.03058
0.26072	0.73928
0.5459	0.4541
0.43666	0.56334
0.9944	0.0056
0.95118	0.04882
0.00527	0.99473
0.11655	0.88345
0.75258	0.24742
0.68604	0.31396
0.96922	0.03078
0.43186	0.56814
0.99836	0.00164
0.76539	0.23461
0.7232	0.2768
0.2908	0.7092
0.00766	0.99234
0.94463	0.05537
0.01973	0.98027
0.62915	0.37085
0.0	1.0
0.97719	0.02281
0.00018	0.99982
0.91526	0.08474
0.2676	0.7324
0.87079	0.12921
0.30568	0.69432
0.99339	0.00661
0.58441	0.41559
0.96901	0.03099
0.00059	0.99941
0.00038	0.99962
0.91656	0.08344
0.98892	0.01108
0.26932	0.73068
0.00342	0.99658
0.95049	0.04951
0.58258	0.41742
0.06782	0.93218
0.10631	0.89369
0.09575	0.90425
0.80398	0.19602
0.92829	0.07171
0.99728	0.00272
0.52164	0.47836
0.98804	0.01196
0.48442	0.51558
0.00175	0.99825
0.95362	0.04638
0.14278	0.85722
0.96623	0.03377
0.17222	0.82778
0.98263	0.01737
0.99411	0.00589
0.94917	0.05083
0.50574	0.49426
0.02836	0.97164
0.86874	0.13126
0.18524	0.81476
0.01758	0.98242
0.95219	0.04781
0.91262	0.08738
0.99757	0.00243
0.69817	0.30183
0.99904	0.00096
0.08253	0.91747
0.9133	0.0867
0.0	1.0
0.00235	0.99765
0.78344	0.21656
0.21501	0.78499
0.99848	0.00152
0.08552	0.91448
0.38718	0.61282
0.98509	0.01491
9e-05	0.99991
0.95072	0.04928
0.99722	0.00278
0.84638	0.15362
0.00097	0.99903
0.08141	0.91859
0.62884	0.37116
0.00202	0.99798
0.92137	0.07863
0.50095	0.49905
0.00026	0.99974
0.35005	0.64995
0.70841	0.29159
0.31514	0.68486
0.85842	0.14158
0.43584	0.56416
0.03466	0.96534
0.98276	0.01724
0.50572	0.49428
0.99597	0.00403
0.99822	0.00178
0.97603	0.02397
0.99673	0.00327
0.9837	0.0163
0.51535	0.48465
0.68221	0.31779
0.98777	0.01223
0.99893	0.00107
0.58258	0.41742
0.02137	0.97863
0.02343	0.97657
0.00066	0.99934
0.90911	0.09089
0.93959	0.06041
0.23702	0.76298
0.02466	0.97534
0.21936	0.78064
0.8777	0.1223
0.91735	0.08265
0.28126	0.71874
0.98528	0.01472
0.71291	0.28709
9e-05	0.99991
0.67548	0.32452
4e-05	0.99996
0.90102	0.09898
0.80517	0.19483
0.95038	0.04962
0.16787	0.83213
0.99732	0.00268
0.34039	0.65961
1e-05	0.99999
0.5482	0.4518
0.23484	0.76516
0.5606	0.4394
0.59006	0.40994
0.94287	0.05713
0.62356	0.37644
0.93969	0.06031
0.00425	0.99575
0.58706	0.41294
0.99207	0.00793
0.99943	0.00057
0.84334	0.15666
1e-05	0.99999
0.96378	0.03622
0.77183	0.22817
0.99811	0.00189
0.75696	0.24304
0.0075	0.9925
0.96293	0.03707
0.99829	0.00171
0.5875	0.4125
0.28709	0.71291
0.92727	0.07273
0.9568	0.0432
0.00066	0.99934
0.89092	0.10908
0.45885	0.54115
0.00331	0.99669
0.6912	0.3088
0.44821	0.55179
0.00055	0.99945
0.72125	0.27875
0.87466	0.12534
0.05992	0.94008
0.97004	0.02996
0.42555	0.57445
0.9978	0.0022
0.25259	0.74741
0.37705	0.62295
0.81665	0.18335
0.98083	0.01917
0.96896	0.03104
0.0	1.0
0.13593	0.86407
0.95793	0.04207
0.05818	0.94182
0.99589	0.00411
0.96336	0.03664
0.44411	0.55589
0.00426	0.99574
0.06709	0.93291
0.98082	0.01918
0.99319	0.00681
0.18143	0.81857
0.25684	0.74316
0.9529	0.0471
0.22978	0.77022
0.80666	0.19334
0.66241	0.33759
0.40358	0.59642
0.62211	0.37789
0.9236	0.0764
0.44304	0.55696
0.88498	0.11502
0.7409	0.2591
0.67247	0.32753
0.7106	0.2894
0.52018	0.47982
0.5833	0.4167
0.65823	0.34177
0.99909	0.00091
0.9295	0.0705
0.91426	0.08574
0.99861	0.00139
0.99968	0.00032
0.14559	0.85441
0.11639	0.88361
0.99751	0.00249
0.0903	0.9097
0.92056	0.07944
0.8921	0.1079
0.06775	0.93225
0.97549	0.02451
3e-05	0.99997
0.98527	0.01473
0.87645	0.12355
0.01323	0.98677
0.13802	0.86198
0.91327	0.08673
0.00469	0.99531
0.6737	0.3263
0.53631	0.46369
0.19314	0.80686
0.99837	0.00163
0.34976	0.65024
0.41627	0.58373
0.00038	0.99962
0.8562	0.1438
0.9935	0.0065
0.96756	0.03244
0.79325	0.20675
0.86557	0.13443
0.90674	0.09326
0.65027	0.34973
0.20504	0.79496
0.98065	0.01935
0.61506	0.38494
0.09935	0.90065
0.30357	0.69643
0.978	0.022
0.22708	0.77292
5e-05	0.99995
0.93894	0.06106
0.7343	0.2657
0.04218	0.95782
0.60412	0.39588
0.90585	0.09415
0.24037	0.75963
0.289	0.711
0.00117	0.99883
0.00076	0.99924
0.99659	0.00341
0.83807	0.16193
0.74285	0.25715
0.84611	0.15389
0.46665	0.53335
0.95598	0.04402
0.96906	0.03094
0.93971	0.06029
0.64316	0.35684
0.97262	0.02738
0.03516	0.96484
0.95148	0.04852
6e-05	0.99994
0.00013	0.99987
0.73495	0.26505
0.22905	0.77095
0.0	1.0
0.0298	0.9702
0.05433	0.94567
0.81491	0.18509
0.94538	0.05462
0.31131	0.68869
0.93604	0.06396
0.68069	0.31931
0.02722	0.97278
0.58427	0.41573
0.90054	0.09946
0.20603	0.79397
0.47374	0.52626
0.67048	0.32952
0.97785	0.02215
0.9118	0.0882
0.5523	0.4477
0.99928	0.00072
0.30341	0.69659
0.96159	0.03841
0.70906	0.29094
0.10094	0.89906
0.00167	0.99833
0.02232	0.97768
0.69354	0.30646
0.85109	0.14891
0.45799	0.54201
0.17276	0.82724
0.01615	0.98385
0.16895	0.83105
0.15459	0.84541
0.94414	0.05586
0.99388	0.00612
0.99921	0.00079
0.87948	0.12052
0.99693	0.00307
0.18001	0.81999
0.98177	0.01823
0.46125	0.53875
0.0143	0.9857
0.23156	0.76844
0.99938	0.00062
0.68242	0.31758
0.97325	0.02675
0.99881	0.00119
0.96726	0.03274
0.99715	0.00285
0.99687	0.00313
0.99538	0.00462
0.00015	0.99985
0.96586	0.03414
0.25526	0.74474
0.90511	0.09489
0.00287	0.99713
0.40434	0.59566
0.85503	0.14497
0.08802	0.91198
0.92854	0.07146
0.23435	0.76565
0.99562	0.00438
0.00191	0.99809
0.99421	0.00579
0.01933	0.98067
0.35394	0.64606
0.96484	0.03516
0.99402	0.00598
0.37648	0.62352
0.62027	0.37973
0.99692	0.00308
0.81145	0.18855
0.98059	0.01941
0.0196	0.9804
0.29166	0.70834
0.9957	0.0043
0.95443	0.04557
0.99682	0.00318
0.87249	0.12751
0.0036	0.9964
0.13013	0.86987
0.74925	0.25075
0.99389	0.00611
0.9959	0.0041
0.00327	0.99673
0.00068	0.99932
0.61763	0.38237
0.99648	0.00352
0.94292	0.05708
0.9679	0.0321
0.88772	0.11228
0.84811	0.15189
0.98435	0.01565
0.98881	0.01119
0.00154	0.99846
0.27945	0.72055
0.98449	0.01551
0.99619	0.00381
0.0005	0.9995
0.97879	0.02121
0.41006	0.58994
0.79667	0.20333
0.01953	0.98047
0.97882	0.02118
0.93952	0.06048
0.15232	0.84768
0.14126	0.85874
0.57411	0.42589
0.31983	0.68017
0.99961	0.00039
0.48305	0.51695
0.9684	0.0316
0.19327	0.80673
0.96812	0.03188
0.0195	0.9805
0.80313	0.19687
0.10286	0.89714
0.88043	0.11957
0.04887	0.95113
0.15352	0.84648
0.41728	0.58272
0.3672	0.6328
0.95993	0.04007
0.97912	0.02088
0.98755	0.01245
0.99869	0.00131
0.45093	0.54907
0.00037	0.99963
0.01181	0.98819
0.05619	0.94381
0.93863	0.06137
0.05596	0.94404
0.92797	0.07203
0.80767	0.19233
0.97101	0.02899
0.78406	0.21594
0.00694	0.99306
0.0	1.0
0.00083	0.99917
0.78977	0.21023
0.03093	0.96907
0.96563	0.03437
0.99952	0.00048
0.71358	0.28642
0.98253	0.01747
0.03015	0.96985
0.46753	0.53247
0.00128	0.99872
0.96781	0.03219
0.95592	0.04408
0.06612	0.93388
0.05861	0.94139
0.96793	0.03207
0.66061	0.33939
0.95525	0.04475
0.22096	0.77904
0.18309	0.81691
0.89652	0.10348
0.00329	0.99671
0.63761	0.36239
0.93325	0.06675
0.02734	0.97266
0.82456	0.17544
0.78275	0.21725
0.97786	0.02214
0.98777	0.01223
0.07574	0.92426
0.0239	0.9761
0.90605	0.09395
0.00651	0.99349
0.57645	0.42355
0.21362	0.78638
0.95414	0.04586
0.68974	0.31026
0.44551	0.55449
0.03061	0.96939
0.95609	0.04391
0.94353	0.05647
0.95249	0.04751
0.92209	0.07791
0.00169	0.99831
0.00091	0.99909
0.86806	0.13194
0.01022	0.98978
0.9884	0.0116
0.98792	0.01208
0.87756	0.12244
0.96235	0.03765
0.91926	0.08074
0.36201	0.63799
0.99619	0.00381
0.01462	0.98538
0.98261	0.01739
0.95807	0.04193
0.10798	0.89202
0.00027	0.99973
0.99537	0.00463
0.00802	0.99198
0.9392	0.0608
0.11942	0.88058
0.87204	0.12796
0.12589	0.87411
0.99658	0.00342
0.96685	0.03315
0.02202	0.97798
0.18576	0.81424
0.0885	0.9115
0.86216	0.13784
0.60183	0.39817
0.03023	0.96977
0.00149	0.99851
0.7204	0.2796
0.93468	0.06532
0.81352	0.18648
0.98711	0.01289
0.92343	0.07657
0.15724	0.84276
0.80137	0.19863
0.00201	0.99799
2e-05	0.99998
0.97208	0.02792
0.98479	0.01521
0.33624	0.66376
0.13967	0.86033
0.92459	0.07541
0.98554	0.01446
0.94415	0.05585
0.94519	0.05481
0.83567	0.16433
0.94037	0.05963
4e-05	0.99996
0.98565	0.01435
0.00196	0.99804
0.97949	0.02051
0.99281	0.00719
0.99881	0.00119
0.70439	0.29561
0.99459	0.00541
0.24261	0.75739
0.99691	0.00309
0.09962	0.90038
0.93894	0.06106
0.00022	0.99978
0.23872	0.76128
0.17924	0.82076
0.06592	0.93408
0.89327	0.10673
0.8872	0.1128
0.14361	0.85639
0.62656	0.37344
0.96665	0.03335
0.00099	0.99901
0.03068	0.96932
0.41062	0.58938
0.05277	0.94723
0.77611	0.22389
0.69285	0.30715
0.72405	0.27595
0.0114	0.9886
0.95182	0.04818
0.88794	0.11206
0.3332	0.6668
0.58941	0.41059
0.97591	0.02409
0.88294	0.11706
2e-05	0.99998
0.78836	0.21164
0.25189	0.74811
0.03051	0.96949
0.27512	0.72488
0.11179	0.88821
0.4138	0.5862
0.97068	0.02932
0.13165	0.86835
0.01148	0.98852
0.17246	0.82754
0.87146	0.12854
0.18914	0.81086
0.06587	0.93413
0.05757	0.94243
0.43304	0.56696
0.90691	0.09309
0.64318	0.35682
0.00028	0.99972
0.97696	0.02304
0.82642	0.17358
0.74186	0.25814
0.91977	0.08023
0.14205	0.85795
0.03772	0.96228
0.87666	0.12334
0.00426	0.99574
0.9793	0.0207
2e-05	0.99998
0.99261	0.00739
0.72202	0.27798
0.20199	0.79801
0.93542	0.06458
0.05882	0.94118
0.60254	0.39746
0.38994	0.61006
0.09895	0.90105
0.58297	0.41703
0.73091	0.26909
0.06862	0.93138
0.88892	0.11108
0.34358	0.65642
0.05279	0.94721
0.43399	0.56601
0.01552	0.98448
0.88268	0.11732
0.01266	0.98734
0.00181	0.99819
0.31755	0.68245
0.02972	0.97028
0.0	1.0
0.91166	0.08834
0.95981	0.04019
0.01548	0.98452
0.90997	0.09003
0.98148	0.01852
0.82947	0.17053
0.14543	0.85457
0.25943	0.74057
0.93932	0.06068
0.07908	0.92092
0.54278	0.45722
0.22207	0.77793
0.99773	0.00227
0.21986	0.78014
0.70219	0.29781
0.02843	0.97157
0.90847	0.09153
0.51613	0.48387
0.92418	0.07582
0.00019	0.99981
0.98939	0.01061
0.98076	0.01924
0.85467	0.14533
0.77232	0.22768
0.5747	0.4253
0.76131	0.23869
0.2211	0.7789
0.98437	0.01563
0.93735	0.06265
0.0	1.0
0.71501	0.28499
0.04543	0.95457
0.97925	0.02075
0.97125	0.02875
0.3444	0.6556
0.30683	0.69317
0.35506	0.64494
0.9983	0.0017
0.92128	0.07872
0.00363	0.99637
0.78175	0.21825
0.26614	0.73386
0.96017	0.03983
0.98217	0.01783
0.98863	0.01137
0.98914	0.01086
0.46188	0.53812
0.33267	0.66733
0.0003	0.9997
0.21618	0.78382
0.92684	0.07316
0.99966	0.00034
0.99849	0.00151
0.96921	0.03079
0.00313	0.99687
0.92878	0.07122
0.19101	0.80899
0.86186	0.13814
0.99588	0.00412
0.92462	0.07538
0.52985	0.47015
0.98852	0.01148
0.9841	0.0159
0.94703	0.05297
0.93157	0.06843
0.26994	0.73006
0.00281	0.99719
0.98164	0.01836
0.86037	0.13963
0.99556	0.00444
0.52523	0.47477
0.95929	0.04071
0.36791	0.63209
0.9833	0.0167
0.00028	0.99972
0.99286	0.00714
0.79288	0.20712
0.12602	0.87398
0.21631	0.78369
0.3258	0.6742
0.99982	0.00018
0.52992	0.47008
0.68746	0.31254
0.93591	0.06409
0.3799	0.6201
0.05208	0.94792
0.7112	0.2888
0.16148	0.83852
0.06866	0.93134
0.2616	0.7384
0.99943	0.00057
0.99947	0.00053
0.93398	0.06602
0.02162	0.97838
0.97797	0.02203
0.76242	0.23758
0.334	0.666
0.60036	0.39964
0.00019	0.99981
0.07382	0.92618
0.9966	0.0034
0.75298	0.24702
0.829	0.171
0.97993	0.02007
0.01409	0.98591
0.99607	0.00393
0.26738	0.73262
0.96017	0.03983
0.00219	0.99781
0.17458	0.82542
0.12284	0.87716
0.9865	0.0135
0.99935	0.00065
0.98202	0.01798
8e-05	0.99992
0.54917	0.45083
0.0	1.0
0.97119	0.02881
0.05246	0.94754
0.81271	0.18729
0.69328	0.30672
0.2714	0.7286
0.99516	0.00484
0.6686	0.3314
0.09187	0.90813
0.55854	0.44146
0.99825	0.00175
0.74951	0.25049
0.0001	0.9999
0.99507	0.00493
0.00357	0.99643
0.94402	0.05598
0.75248	0.24752
0.91128	0.08872
0.82949	0.17051
0.83382	0.16618
0.98806	0.01194
0.89702	0.10298
0.30695	0.69305
0.22628	0.77372
0.9979	0.0021
0.30638	0.69362
0.97097	0.02903
0.90081	0.09919
0.90967	0.09033
0.23311	0.76689
0.70457	0.29543
0.16922	0.83078
0.0339	0.9661
0.1323	0.8677
0.62889	0.37111
0.98551	0.01449
0.94877	0.05123
0.15284	0.84716
0.01152	0.98848
0.75151	0.24849
0.77129	0.22871
0.91835	0.08165
0.99758	0.00242
0.97807	0.02193
0.96314	0.03686
0.98714	0.01286
0.07806	0.92194
0.35744	0.64256
0.86512	0.13488
0.91639	0.08361
0.00174	0.99826
0.23052	0.76948
0.01836	0.98164
0.80856	0.19144
0.18621	0.81379
0.99914	0.00086
0.72778	0.27222
0.99521	0.00479
0.37622	0.62378
0.64671	0.35329
0.94187	0.05813
0.81737	0.18263
0.70024	0.29976
0.94534	0.05466
0.99946	0.00054
0.71566	0.28434
0.99697	0.00303
0.12227	0.87773
0.34419	0.65581
0.81544	0.18456
0.00354	0.99646
0.93394	0.06606
0.97953	0.02047
0.01649	0.98351
0.00147	0.99853
0.91488	0.08512
0.97716	0.02284
0.99869	0.00131
0.00323	0.99677
0.82261	0.17739
0.93143	0.06857
0.41889	0.58111
0.99712	0.00288
0.94373	0.05627
0.05796	0.94204
0.97711	0.02289
0.00354	0.99646
0.99414	0.00586
0.03195	0.96805
0.61377	0.38623
0.01295	0.98705
0.96458	0.03542
0.97835	0.02165
0.53125	0.46875
0.9229	0.0771
0.60081	0.39919
0.55818	0.44182
0.99853	0.00147
0.92396	0.07604
0.99456	0.00544
0.8499	0.1501
0.00012	0.99988
0.32769	0.67231
0.99462	0.00538
0.8669	0.1331
0.00261	0.99739
0.71371	0.28629
0.98434	0.01566
0.07565	0.92435
0.99347	0.00653
0.3417	0.6583
0.00295	0.99705
0.0029	0.9971
0.53709	0.46291
0.00134	0.99866
0.1667	0.8333
0.90977	0.09023
0.95225	0.04775
0.10976	0.89024
0.99385	0.00615
0.04443	0.95557
0.00058	0.99942
0.87242	0.12758
0.01134	0.98866
0.95814	0.04186
0.92987	0.07013
0.92194	0.07806
0.38214	0.61786
0.68004	0.31996
0.06262	0.93738
0.66487	0.33513
0.83034	0.16966
0.23073	0.76927
0.95735	0.04265
0.9087	0.0913
0.00022	0.99978
0.4743	0.5257
0.70025	0.29975
0.86872	0.13128
0.97279	0.02721
0.99779	0.00221
0.95268	0.04732
0.99965	0.00035
0.78433	0.21567
0.69058	0.30942
0.90292	0.09708
0.95009	0.04991
0.13485	0.86515
0.00041	0.99959
0.6097	0.3903
0.23615	0.76385
0.93427	0.06573
0.8943	0.1057
0.89263	0.10737
0.99299	0.00701
0.29893	0.70107
0.00303	0.99697
0.95939	0.04061
0.0165	0.9835
0.84964	0.15036
0.15317	0.84683
0.9652	0.0348
0.73507	0.26493
0.01616	0.98384
0.95519	0.04481
0.99929	0.00071
0.00021	0.99979
0.08376	0.91624
0.44946	0.55054
0.04766	0.95234
0.78619	0.21381
0.95403	0.04597
0.02199	0.97801
0.45843	0.54157
0.92086	0.07914
0.77845	0.22155
0.95007	0.04993
0.0001	0.9999
0.99763	0.00237
0.79718	0.20282
0.69596	0.30404
0.89248	0.10752
0.99815	0.00185
0.98927	0.01073
0.99816	0.00184
0.54604	0.45396
0.44201	0.55799
0.00329	0.99671
0.96476	0.03524
0.8141	0.1859
0.93822	0.06178
0.01374	0.98626
0.98542	0.01458
0.24956	0.75044
0.01766	0.98234
0.86273	0.13727
0.90693	0.09307
0.49993	0.50007
0.78825	0.21175
0.03315	0.96685
0.51114	0.48886
0.71736	0.28264
0.99515	0.00485
0.929	0.071
0.43241	0.56759
0.01157	0.98843
0.97413	0.02587
0.99912	0.00088
0.0247	0.9753
0.98736	0.01264
0.09587	0.90413
0.94088	0.05912
0.77307	0.22693
0.94056	0.05944
0.998	0.002
0.92555	0.07445
0.05021	0.94979
0.99927	0.00073
0.97994	0.02006
0.07487	0.92513
0.79006	0.20994
0.00064	0.99936
0.51956	0.48044
0.88747	0.11253
0.07564	0.92436
0.9753	0.0247
0.60037	0.39963
0.88928	0.11072
0.94081	0.05919
0.99572	0.00428
0.95941	0.04059
0.00119	0.99881
0.32711	0.67289
0.2948	0.7052
0.08134	0.91866
0.00029	0.99971
0.88487	0.11513
0.00376	0.99624
0.00266	0.99734
0.96865	0.03135
0.97429	0.02571
0.99378	0.00622
0.85304	0.14696
0.95376	0.04624
0.99855	0.00145
0.0	1.0
0.00157	0.99843
0.41123	0.58877
0.98514	0.01486
0.75295	0.24705
0.98579	0.01421
0.96214	0.03786
0.18787	0.81213
0.64844	0.35156
0.369	0.631
0.31993	0.68007
0.0236	0.9764
0.18466	0.81534
0.17005	0.82995
0.25999	0.74001
0.44445	0.55555
0.07533	0.92467
0.7175	0.2825
0.99862	0.00138
0.9893	0.0107
0.89205	0.10795
0.75443	0.24557
0.9365	0.0635
0.8631	0.1369
0.02237	0.97763
0.05731	0.94269
0.09119	0.90881
0.79983	0.20017
0.70651	0.29349
0.94631	0.05369
0.6731	0.3269
0.99641	0.00359
0.90128	0.09872
0.92592	0.07408
0.08512	0.91488
0.09479	0.90521
0.28869	0.71131
0.99867	0.00133
0.17327	0.82673
0.99919	0.00081
0.00404	0.99596
0.00016	0.99984
0.88802	0.11198
0.96955	0.03045
0.96762	0.03238
0.03125	0.96875
0.98496	0.01504
6e-05	0.99994
0.0	1.0
0.24634	0.75366
0.9893	0.0107
0.97135	0.02865
0.98005	0.01995
0.96858	0.03142
0.28626	0.71374
0.99981	0.00019
0.03854	0.96146
0.72313	0.27687
0.96472	0.03528
0.6635	0.3365
0.03942	0.96058
0.07099	0.92901
0.04743	0.95257
0.63779	0.36221
0.00156	0.99844
0.72279	0.27721
0.00022	0.99978
0.91457	0.08543
0.00096	0.99904
0.9818	0.0182
0.34786	0.65214
0.30594	0.69406
0.00027	0.99973
0.1713	0.8287
0.96121	0.03879
0.13482	0.86518
0.99285	0.00715
0.7206	0.2794
0.9779	0.0221
0.2406	0.7594
0.15216	0.84784
0.65519	0.34481
0.95604	0.04396
0.00128	0.99872
0.00041	0.99959
0.09582	0.90418
0.89938	0.10062
0.25598	0.74402
0.57321	0.42679
0.00018	0.99982
0.69721	0.30279
0.99927	0.00073
0.9939	0.0061
0.15583	0.84417
0.32199	0.67801
0.0	1.0
0.53561	0.46439
0.9982	0.0018
0.80183	0.19817
0.32074	0.67926
0.8585	0.1415
0.32865	0.67135
0.04444	0.95556
0.89513	0.10487
0.98215	0.01785
0.99859	0.00141
0.96983	0.03017
0.79198	0.20802
0.98203	0.01797
0.7374	0.2626
0.35282	0.64718
0.21202	0.78798
0.54144	0.45856
0.82836	0.17164
0.85839	0.14161
0.01604	0.98396
0.36329	0.63671
0.00016	0.99984
0.7817	0.2183
0.02154	0.97846
0.46184	0.53816
0.98779	0.01221
0.9991	0.0009
0.99952	0.00048
0.91571	0.08429
0.29476	0.70524
0.24748	0.75252
