Uninformative	Informative
0.74385	0.25615
0.47146	0.52854
0.94575	0.05425
0.90715	0.09285
0.78761	0.21239
0.92328	0.07672
0.94512	0.05488
0.69435	0.30565
0.57812	0.42188
0.16543	0.83457
0.15967	0.84033
0.76206	0.23794
0.0305	0.9695
0.19367	0.80633
0.46801	0.53199
0.24048	0.75952
0.2539	0.7461
0.91941	0.08059
0.29672	0.70328
0.56606	0.43394
0.59776	0.40224
0.73232	0.26768
0.87679	0.12321
0.07315	0.92685
0.04812	0.95188
0.91146	0.08854
0.47238	0.52762
0.03036	0.96964
0.156	0.844
0.23422	0.76578
0.37729	0.62271
0.38802	0.61198
0.64999	0.35001
0.92264	0.07736
0.4642	0.5358
0.83306	0.16694
0.14271	0.85729
0.27486	0.72514
0.0309	0.9691
0.96784	0.03216
0.84184	0.15816
0.80637	0.19363
0.84959	0.15041
0.81032	0.18968
0.24855	0.75145
0.02644	0.97356
0.11008	0.88992
0.87486	0.12514
0.88452	0.11548
0.87666	0.12334
0.13619	0.86381
0.87943	0.12057
0.18116	0.81884
0.66876	0.33124
0.80941	0.19059
0.35228	0.64772
0.15927	0.84073
0.75055	0.24945
0.71572	0.28428
0.15249	0.84751
0.21066	0.78934
0.82175	0.17825
0.75792	0.24208
0.11873	0.88127
0.3931	0.6069
0.89764	0.10236
0.15687	0.84313
0.06574	0.93426
0.1972	0.8028
0.11659	0.88341
0.0966	0.9034
0.97738	0.02262
0.43301	0.56699
0.84215	0.15785
0.27106	0.72894
0.26696	0.73304
0.51975	0.48025
0.88146	0.11854
0.05671	0.94329
0.84725	0.15275
0.4096	0.5904
0.38229	0.61771
0.88319	0.11681
0.86499	0.13501
0.52173	0.47827
0.54502	0.45498
0.11886	0.88114
0.8637	0.1363
0.15502	0.84498
0.21806	0.78194
0.90785	0.09215
0.23127	0.76873
0.52801	0.47199
0.02722	0.97278
0.7899	0.2101
0.58067	0.41933
0.18379	0.81621
0.94039	0.05961
0.74388	0.25612
0.94443	0.05557
0.89538	0.10462
0.2841	0.7159
0.75745	0.24255
0.1038	0.8962
0.86158	0.13842
0.80785	0.19215
0.49181	0.50819
0.87108	0.12892
0.92228	0.07772
0.66499	0.33501
0.03363	0.96637
0.53013	0.46987
0.89779	0.10221
0.79545	0.20455
0.42135	0.57865
0.0193	0.9807
0.85342	0.14658
0.20141	0.79859
0.48799	0.51201
0.59273	0.40727
0.91977	0.08023
0.88196	0.11804
0.82515	0.17485
0.01267	0.98733
0.13915	0.86085
0.1335	0.8665
0.57543	0.42457
0.84034	0.15966
0.53259	0.46741
0.49948	0.50052
0.61254	0.38746
0.91957	0.08043
0.84886	0.15114
0.16927	0.83073
0.1452	0.8548
0.57052	0.42948
0.72285	0.27715
0.775	0.225
0.25227	0.74773
0.92418	0.07582
0.76532	0.23468
0.77461	0.22539
0.30808	0.69192
0.12991	0.87009
0.80435	0.19565
0.06892	0.93108
0.33959	0.66041
0.01774	0.98226
0.83946	0.16054
0.06584	0.93416
0.80029	0.19971
0.2748	0.7252
0.70582	0.29418
0.24434	0.75566
0.85978	0.14022
0.58069	0.41931
0.84562	0.15438
0.02745	0.97255
0.06294	0.93706
0.79253	0.20747
0.86684	0.13316
0.22929	0.77071
0.41263	0.58737
0.90421	0.09579
0.6804	0.3196
0.11399	0.88601
0.26812	0.73188
0.26121	0.73879
0.80218	0.19782
0.85355	0.14645
0.90204	0.09796
0.70721	0.29279
0.92686	0.07314
0.35876	0.64124
0.06705	0.93295
0.78924	0.21076
0.50191	0.49809
0.8611	0.1389
0.12694	0.87306
0.85143	0.14857
0.84789	0.15211
0.8622	0.1378
0.59277	0.40723
0.12316	0.87684
0.79504	0.20496
0.22588	0.77412
0.10237	0.89763
0.79067	0.20933
0.54374	0.45626
0.9079	0.0921
0.49137	0.50863
0.87343	0.12657
0.18612	0.81388
0.80248	0.19752
0.02901	0.97099
0.05659	0.94341
0.77417	0.22583
0.51034	0.48966
0.92156	0.07844
0.53732	0.46268
0.27676	0.72324
0.8839	0.1161
0.03599	0.96401
0.55124	0.44876
0.89986	0.10014
0.81141	0.18859
0.04634	0.95366
0.19227	0.80773
0.41293	0.58707
0.1011	0.8989
0.86228	0.13772
0.33591	0.66409
0.09839	0.90161
0.30786	0.69214
0.57131	0.42869
0.24019	0.75981
0.69859	0.30141
0.30716	0.69284
0.14396	0.85604
0.95338	0.04662
0.32316	0.67684
0.91993	0.08007
0.85435	0.14565
0.79712	0.20288
0.88894	0.11106
0.81614	0.18386
0.58969	0.41031
0.73611	0.26389
0.84749	0.15251
0.89037	0.10963
0.64826	0.35174
0.05973	0.94027
0.10731	0.89269
0.07491	0.92509
0.80768	0.19232
0.83212	0.16788
0.20502	0.79498
0.18979	0.81021
0.16284	0.83716
0.51818	0.48182
0.49722	0.50278
0.21553	0.78447
0.92333	0.07667
0.49208	0.50792
0.09095	0.90905
0.77347	0.22653
0.01067	0.98933
0.63061	0.36939
0.48685	0.51315
0.85007	0.14993
0.33909	0.66091
0.89559	0.10441
0.30471	0.69529
0.01437	0.98563
0.3683	0.6317
0.1937	0.8063
0.32483	0.67517
0.61261	0.38739
0.8886	0.1114
0.32724	0.67276
0.81655	0.18345
0.07009	0.92991
0.41061	0.58939
0.96236	0.03764
0.94208	0.05792
0.83496	0.16504
0.04972	0.95028
0.83602	0.16398
0.73546	0.26454
0.94854	0.05146
0.67401	0.32599
0.09336	0.90664
0.86709	0.13291
0.90838	0.09162
0.78604	0.21396
0.26417	0.73583
0.59502	0.40498
0.82336	0.17664
0.04027	0.95973
0.84027	0.15973
0.2909	0.7091
0.09722	0.90278
0.71144	0.28856
0.54738	0.45262
0.08876	0.91124
0.47086	0.52914
0.54732	0.45268
0.10134	0.89866
0.90746	0.09254
0.61945	0.38055
0.89738	0.10262
0.18903	0.81097
0.31095	0.68905
0.47243	0.52757
0.81185	0.18815
0.90923	0.09077
0.01639	0.98361
0.17836	0.82164
0.81302	0.18698
0.15618	0.84382
0.89005	0.10995
0.78245	0.21755
0.60162	0.39838
0.0303	0.9697
0.1536	0.8464
0.82065	0.17935
0.837	0.163
0.63038	0.36962
0.32787	0.67213
0.83076	0.16924
0.24692	0.75308
0.4686	0.5314
0.7964	0.2036
0.42666	0.57334
0.47595	0.52405
0.79995	0.20005
0.46252	0.53748
0.73634	0.26366
0.45161	0.54839
0.64591	0.35409
0.74817	0.25183
0.48705	0.51295
0.39067	0.60933
0.68284	0.31716
0.90895	0.09105
0.60518	0.39482
0.82133	0.17867
0.89055	0.10945
0.9226	0.0774
0.12732	0.87268
0.16558	0.83442
0.96701	0.03299
0.1675	0.8325
0.7766	0.2234
0.85112	0.14888
0.16877	0.83123
0.89746	0.10254
0.05406	0.94594
0.95464	0.04536
0.80051	0.19949
0.15891	0.84109
0.17065	0.82935
0.86547	0.13453
0.10641	0.89359
0.42468	0.57532
0.58425	0.41575
0.21067	0.78933
0.90945	0.09055
0.22999	0.77001
0.36342	0.63658
0.01408	0.98592
0.75635	0.24365
0.90611	0.09389
0.86361	0.13639
0.51845	0.48155
0.73376	0.26624
0.79713	0.20287
0.49918	0.50082
0.30471	0.69529
0.70555	0.29445
0.47328	0.52672
0.2206	0.7794
0.29668	0.70332
0.82734	0.17266
0.27232	0.72768
0.01668	0.98332
0.77307	0.22693
0.47122	0.52878
0.27336	0.72664
0.7036	0.2964
0.87008	0.12992
0.24377	0.75623
0.30323	0.69677
0.08364	0.91636
0.08701	0.91299
0.89347	0.10653
0.51455	0.48545
0.40164	0.59836
0.71693	0.28307
0.35715	0.64285
0.81959	0.18041
0.8411	0.1589
0.81904	0.18096
0.7134	0.2866
0.87489	0.12511
0.1631	0.8369
0.81306	0.18694
0.06344	0.93656
0.03469	0.96531
0.44376	0.55624
0.25262	0.74738
0.04067	0.95933
0.18705	0.81295
0.20453	0.79547
0.53132	0.46868
0.79123	0.20877
0.60296	0.39704
0.84101	0.15899
0.44146	0.55854
0.06007	0.93993
0.37835	0.62165
0.87927	0.12073
0.22053	0.77947
0.38501	0.61499
0.64076	0.35924
0.83443	0.16557
0.86614	0.13386
0.44818	0.55182
0.8619	0.1381
0.51112	0.48888
0.78925	0.21075
0.3682	0.6318
0.20727	0.79273
0.09413	0.90587
0.18523	0.81477
0.3591	0.6409
0.59883	0.40117
0.41037	0.58963
0.19644	0.80356
0.05602	0.94398
0.32589	0.67411
0.19519	0.80481
0.79557	0.20443
0.90225	0.09775
0.89911	0.10089
0.80498	0.19502
0.92985	0.07015
0.1561	0.8439
0.90795	0.09205
0.3187	0.6813
0.13111	0.86889
0.30443	0.69557
0.90384	0.09616
0.40323	0.59677
0.8759	0.1241
0.91533	0.08467
0.80198	0.19802
0.92246	0.07754
0.86388	0.13612
0.89226	0.10774
0.0687	0.9313
0.77352	0.22648
0.22061	0.77939
0.8182	0.1818
0.04869	0.95131
0.4979	0.5021
0.76767	0.23233
0.27783	0.72217
0.8415	0.1585
0.12837	0.87163
0.92874	0.07126
0.06285	0.93715
0.91226	0.08774
0.16623	0.83377
0.34766	0.65234
0.84964	0.15036
0.84987	0.15013
0.32105	0.67895
0.68656	0.31344
0.88898	0.11102
0.65681	0.34319
0.79372	0.20628
0.09803	0.90197
0.39389	0.60611
0.88111	0.11889
0.78411	0.21589
0.88017	0.11983
0.75438	0.24562
0.05351	0.94649
0.23956	0.76044
0.7692	0.2308
0.96812	0.03188
0.61196	0.38804
0.0611	0.9389
0.03359	0.96641
0.45686	0.54314
0.92569	0.07431
0.7314	0.2686
0.83056	0.16944
0.54294	0.45706
0.79791	0.20209
0.82755	0.17245
0.76089	0.23911
0.04358	0.95642
0.28404	0.71596
0.84293	0.15707
0.918	0.082
0.07718	0.92282
0.89185	0.10815
0.25726	0.74274
0.845	0.155
0.0464	0.9536
0.80958	0.19042
0.88775	0.11225
0.2085	0.7915
0.45805	0.54195
0.39987	0.60013
0.5799	0.4201
0.93404	0.06596
0.28721	0.71279
0.85264	0.14736
0.20641	0.79359
0.87876	0.12124
0.06077	0.93923
0.53879	0.46121
0.15937	0.84063
0.55696	0.44304
0.11255	0.88745
0.4533	0.5467
0.33384	0.66616
0.24567	0.75433
0.92019	0.07981
0.87831	0.12169
0.93399	0.06601
0.94263	0.05737
0.34489	0.65511
0.02474	0.97526
0.14071	0.85929
0.16413	0.83587
0.60079	0.39921
0.16474	0.83526
0.74483	0.25517
0.45874	0.54126
0.7856	0.2144
0.73668	0.26332
0.06851	0.93149
0.00933	0.99067
0.05523	0.94477
0.7429	0.2571
0.10894	0.89106
0.8713	0.1287
0.88338	0.11662
0.66076	0.33924
0.92987	0.07013
0.08127	0.91873
0.57744	0.42256
0.0715	0.9285
0.78487	0.21513
0.80665	0.19335
0.2286	0.7714
0.20197	0.79803
0.92673	0.07327
0.73182	0.26818
0.65777	0.34223
0.18903	0.81097
0.25399	0.74601
0.72725	0.27275
0.09383	0.90617
0.35576	0.64424
0.78367	0.21633
0.17117	0.82883
0.46579	0.53421
0.46738	0.53262
0.82854	0.17146
0.85814	0.14186
0.1601	0.8399
0.19318	0.80682
0.84473	0.15527
0.1548	0.8452
0.32058	0.67942
0.15511	0.84489
0.75713	0.24287
0.67073	0.32927
0.31363	0.68637
0.12789	0.87211
0.81081	0.18919
0.80768	0.19232
0.81124	0.18876
0.88958	0.11042
0.18695	0.81305
0.06055	0.93945
0.79383	0.20617
0.14026	0.85974
0.85057	0.14943
0.90862	0.09138
0.55407	0.44593
0.89588	0.10412
0.83213	0.16787
0.36814	0.63186
0.94778	0.05222
0.05941	0.94059
0.83437	0.16563
0.7796	0.2204
0.12857	0.87143
0.08429	0.91571
0.84422	0.15578
0.05042	0.94958
0.81025	0.18975
0.22202	0.77798
0.80868	0.19132
0.0873	0.9127
0.88991	0.11009
0.85538	0.14462
0.1673	0.8327
0.41809	0.58191
0.24352	0.75648
0.39042	0.60958
0.64321	0.35679
0.09791	0.90209
0.06626	0.93374
0.69894	0.30106
0.80328	0.19672
0.79504	0.20496
0.90989	0.09011
0.86013	0.13987
0.15613	0.84387
0.75711	0.24289
0.06221	0.93779
0.0906	0.9094
0.84188	0.15812
0.89776	0.10224
0.37281	0.62719
0.11678	0.88322
0.89381	0.10619
0.86427	0.13573
0.76611	0.23389
0.79549	0.20451
0.49215	0.50785
0.79741	0.20259
0.02201	0.97799
0.86325	0.13675
0.06725	0.93275
0.83294	0.16706
0.8552	0.1448
0.96112	0.03888
0.62505	0.37495
0.89987	0.10013
0.24686	0.75314
0.94775	0.05225
0.28449	0.71551
0.63472	0.36528
0.07802	0.92198
0.34449	0.65551
0.21415	0.78585
0.32969	0.67031
0.84452	0.15548
0.66124	0.33876
0.19216	0.80784
0.41502	0.58498
0.85021	0.14979
0.03527	0.96473
0.08148	0.91852
0.55576	0.44424
0.16325	0.83675
0.47196	0.52804
0.6123	0.3877
0.6709	0.3291
0.06552	0.93448
0.83807	0.16193
0.80144	0.19856
0.52347	0.47653
0.37119	0.62881
0.92803	0.07197
0.78506	0.21494
0.02867	0.97133
0.71282	0.28718
0.30921	0.69079
0.11374	0.88626
0.28477	0.71523
0.44898	0.55102
0.6198	0.3802
0.90179	0.09821
0.23729	0.76271
0.20515	0.79485
0.53009	0.46991
0.38309	0.61691
0.17925	0.82075
0.08358	0.91642
0.46925	0.53075
0.63058	0.36942
0.52927	0.47073
0.42477	0.57523
0.05582	0.94418
0.77399	0.22601
0.60111	0.39889
0.61814	0.38186
0.60854	0.39146
0.19491	0.80509
0.13534	0.86466
0.45317	0.54683
0.04249	0.95751
0.88131	0.11869
0.08063	0.91937
0.99736	0.00264
0.733	0.267
0.20935	0.79065
0.80892	0.19108
0.16559	0.83441
0.31034	0.68966
0.36787	0.63213
0.14581	0.85419
0.62812	0.37188
0.76718	0.23282
0.11869	0.88131
0.78872	0.21128
0.43022	0.56978
0.48266	0.51734
0.54386	0.45614
0.09903	0.90097
0.81154	0.18846
0.08145	0.91855
0.07722	0.92278
0.29059	0.70941
0.13606	0.86394
0.02067	0.97933
0.80793	0.19207
0.90493	0.09507
0.05931	0.94069
0.83224	0.16776
0.83038	0.16962
0.74958	0.25042
0.20574	0.79426
0.1754	0.8246
0.80683	0.19317
0.10893	0.89107
0.69807	0.30193
0.20955	0.79045
0.9065	0.0935
0.53089	0.46911
0.76811	0.23189
0.11892	0.88108
0.83731	0.16269
0.38893	0.61107
0.79343	0.20657
0.02404	0.97596
0.88145	0.11855
0.78103	0.21897
0.79006	0.20994
0.68044	0.31956
0.41842	0.58158
0.74662	0.25338
0.38304	0.61696
0.93832	0.06168
0.80002	0.19998
0.02733	0.97267
0.36832	0.63168
0.19505	0.80495
0.88882	0.11118
0.91024	0.08976
0.23347	0.76653
0.50463	0.49537
0.40447	0.59553
0.88546	0.11454
0.78826	0.21174
0.07338	0.92662
0.66547	0.33453
0.29649	0.70351
0.81546	0.18454
0.90717	0.09283
0.80971	0.19029
0.83526	0.16474
0.58909	0.41091
0.32402	0.67598
0.02006	0.97994
0.14456	0.85544
0.47932	0.52068
0.91569	0.08431
0.91806	0.08194
0.89007	0.10993
0.07449	0.92551
0.84965	0.15035
0.31425	0.68575
0.60115	0.39885
0.95558	0.04442
0.78825	0.21175
0.2903	0.7097
0.902	0.098
0.81084	0.18916
0.82486	0.17514
0.84557	0.15443
0.25151	0.74849
0.07051	0.92949
0.8162	0.1838
0.79395	0.20605
0.9236	0.0764
0.32971	0.67029
0.91356	0.08644
0.4204	0.5796
0.82627	0.17373
0.05276	0.94724
0.89543	0.10457
0.70273	0.29727
0.19886	0.80114
0.19861	0.80139
0.31157	0.68843
0.88333	0.11667
0.27253	0.72747
0.54245	0.45755
0.88864	0.11136
0.59139	0.40861
0.5224	0.4776
0.42106	0.57894
0.15004	0.84996
0.14379	0.85621
0.28815	0.71185
0.90862	0.09138
0.94507	0.05493
0.61532	0.38468
0.0817	0.9183
0.82697	0.17303
0.6682	0.3318
0.23915	0.76085
0.35841	0.64159
0.04627	0.95373
0.15135	0.84865
0.83279	0.16721
0.69957	0.30043
0.53008	0.46992
0.85909	0.14091
0.04533	0.95467
0.85667	0.14333
0.46361	0.53639
0.85435	0.14565
0.11063	0.88937
0.21592	0.78408
0.19796	0.80204
0.85985	0.14015
0.90087	0.09913
0.78015	0.21985
0.07469	0.92531
0.36102	0.63898
0.012	0.988
0.88112	0.11888
0.20515	0.79485
0.77875	0.22125
0.35937	0.64063
0.31512	0.68488
0.89806	0.10194
0.44407	0.55593
0.14219	0.85781
0.60928	0.39072
0.88526	0.11474
0.45071	0.54929
0.02392	0.97608
0.83862	0.16138
0.04902	0.95098
0.78266	0.21734
0.44187	0.55813
0.49461	0.50539
0.74102	0.25898
0.7237	0.2763
0.89534	0.10466
0.49058	0.50942
0.40603	0.59397
0.15513	0.84487
0.87571	0.12429
0.58204	0.41796
0.81211	0.18789
0.78144	0.21856
0.84682	0.15318
0.54703	0.45297
0.47018	0.52982
0.17607	0.82393
0.18795	0.81205
0.28703	0.71297
0.35606	0.64394
0.86208	0.13792
0.80751	0.19249
0.19334	0.80666
0.08794	0.91206
0.72149	0.27851
0.46832	0.53168
0.73784	0.26216
0.87399	0.12601
0.88014	0.11986
0.83318	0.16682
0.86877	0.13123
0.13947	0.86053
0.54023	0.45977
0.44771	0.55229
0.74581	0.25419
0.04542	0.95458
0.23667	0.76333
0.14334	0.85666
0.82683	0.17317
0.16116	0.83884
0.86684	0.13316
0.62432	0.37568
0.90429	0.09571
0.27266	0.72734
0.66335	0.33665
0.60863	0.39137
0.71066	0.28934
0.75954	0.24046
0.54209	0.45791
0.93434	0.06566
0.76404	0.23596
0.87584	0.12416
0.16815	0.83185
0.27833	0.72167
0.82489	0.17511
0.0615	0.9385
0.81139	0.18861
0.6243	0.3757
0.08468	0.91532
0.07489	0.92511
0.56531	0.43469
0.89895	0.10105
0.89587	0.10413
0.11533	0.88467
0.44674	0.55326
0.56253	0.43747
0.31422	0.68578
0.86519	0.13481
0.51029	0.48971
0.13807	0.86193
0.84849	0.15151
0.11668	0.88332
0.83727	0.16273
0.11316	0.88684
0.69737	0.30263
0.10969	0.89031
0.86762	0.13238
0.83975	0.16025
0.43116	0.56884
0.79797	0.20203
0.34684	0.65316
0.39399	0.60601
0.96204	0.03796
0.82719	0.17281
0.94375	0.05625
0.74123	0.25877
0.03167	0.96833
0.25426	0.74574
0.8576	0.1424
0.51431	0.48569
0.08523	0.91477
0.40695	0.59305
0.81651	0.18349
0.19854	0.80146
0.92334	0.07666
0.25734	0.74266
0.08487	0.91513
0.10337	0.89663
0.63879	0.36121
0.07208	0.92792
0.15017	0.84983
0.81524	0.18476
0.57176	0.42824
0.19956	0.80044
0.86833	0.13167
0.09349	0.90651
0.08396	0.91604
0.48552	0.51448
0.0957	0.9043
0.86151	0.13849
0.80922	0.19078
0.47724	0.52276
0.57624	0.42376
0.44473	0.55527
0.41402	0.58598
0.50225	0.49775
0.65597	0.34403
0.24506	0.75494
0.82254	0.17746
0.48621	0.51379
0.031	0.969
0.39958	0.60042
0.67541	0.32459
0.52931	0.47069
0.86134	0.13866
0.87218	0.12782
0.83791	0.16209
0.86267	0.13733
0.50704	0.49296
0.73924	0.26076
0.75214	0.24786
0.86511	0.13489
0.38019	0.61981
0.09228	0.90772
0.41533	0.58467
0.22369	0.77631
0.80354	0.19646
0.76061	0.23939
0.77625	0.22375
0.9199	0.0801
0.29178	0.70822
0.0504	0.9496
0.88853	0.11147
0.10259	0.89741
0.53652	0.46348
0.19155	0.80845
0.86654	0.13346
0.40711	0.59289
0.03676	0.96324
0.83621	0.16379
0.89377	0.10623
0.03575	0.96425
0.15074	0.84926
0.30917	0.69083
0.16642	0.83358
0.54673	0.45327
0.76557	0.23443
0.17216	0.82784
0.40018	0.59982
0.80197	0.19803
0.49931	0.50069
0.77993	0.22007
0.03069	0.96931
0.92546	0.07454
0.36957	0.63043
0.6447	0.3553
0.4991	0.5009
0.91305	0.08695
0.86071	0.13929
0.86542	0.13458
0.65891	0.34109
0.58683	0.41317
0.11616	0.88384
0.83045	0.16955
0.46552	0.53448
0.49088	0.50912
0.11591	0.88409
0.91386	0.08614
0.19709	0.80291
0.04396	0.95604
0.78036	0.21964
0.78555	0.21445
0.31704	0.68296
0.72092	0.27908
0.15585	0.84415
0.42687	0.57313
0.51353	0.48647
0.93646	0.06354
0.88848	0.11152
0.70659	0.29341
0.10508	0.89492
0.8004	0.1996
0.92469	0.07531
0.12849	0.87151
0.90631	0.09369
0.21177	0.78823
0.85869	0.14131
0.6734	0.3266
0.86134	0.13866
0.93084	0.06916
0.82977	0.17023
0.14876	0.85124
0.95082	0.04918
0.87739	0.12261
0.10283	0.89717
0.48193	0.51807
0.03511	0.96489
0.6101	0.3899
0.71502	0.28498
0.38964	0.61036
0.51003	0.48997
0.41765	0.58235
0.63891	0.36109
0.58411	0.41589
0.86466	0.13534
0.8745	0.1255
0.07038	0.92962
0.62337	0.37663
0.58641	0.41359
0.12639	0.87361
0.05222	0.94778
0.7942	0.2058
0.08551	0.91449
0.07401	0.92599
0.8156	0.1844
0.87141	0.12859
0.9499	0.0501
0.47241	0.52759
0.89158	0.10842
0.9096	0.0904
0.016	0.984
0.0761	0.9239
0.30326	0.69674
0.92745	0.07255
0.67722	0.32278
0.8706	0.1294
0.84606	0.15394
0.23402	0.76598
0.38487	0.61513
0.27797	0.72203
0.27643	0.72357
0.08092	0.91908
0.16791	0.83209
0.25321	0.74679
0.23373	0.76627
0.35212	0.64788
0.12963	0.87037
0.66856	0.33144
0.91813	0.08187
0.82776	0.17224
0.80641	0.19359
0.5803	0.4197
0.81744	0.18256
0.77307	0.22693
0.50184	0.49816
0.14077	0.85923
0.21875	0.78125
0.78076	0.21924
0.48404	0.51596
0.82248	0.17752
0.69549	0.30451
0.95108	0.04892
0.76571	0.23429
0.88821	0.11179
0.18054	0.81946
0.30466	0.69534
0.30533	0.69467
0.89438	0.10562
0.30895	0.69105
0.92177	0.07823
0.0533	0.9467
0.05734	0.94266
0.77442	0.22558
0.84599	0.15401
0.85358	0.14642
0.17363	0.82637
0.83771	0.16229
0.0785	0.9215
0.04951	0.95049
0.2435	0.7565
0.85937	0.14063
0.9025	0.0975
0.84412	0.15588
0.89479	0.10521
0.23284	0.76716
0.88705	0.11295
0.13293	0.86707
0.72946	0.27054
0.82816	0.17184
0.64674	0.35326
0.1931	0.8069
0.15081	0.84919
0.18185	0.81815
0.35024	0.64976
0.04776	0.95224
0.4508	0.5492
0.09639	0.90361
0.85706	0.14294
0.08094	0.91906
0.79487	0.20513
0.22411	0.77589
0.35561	0.64439
0.03072	0.96928
0.49741	0.50259
0.8399	0.1601
0.20303	0.79697
0.85034	0.14966
0.64817	0.35183
0.9481	0.0519
0.26411	0.73589
0.2138	0.7862
0.66902	0.33098
0.83312	0.16688
0.14717	0.85283
0.3652	0.6348
0.1216	0.8784
0.82057	0.17943
0.22256	0.77744
0.39365	0.60635
0.18827	0.81173
0.6019	0.3981
0.92593	0.07407
0.62777	0.37223
0.28055	0.71945
0.69782	0.30218
0.02594	0.97406
0.34942	0.65058
0.9306	0.0694
0.70955	0.29045
0.53577	0.46423
0.57442	0.42558
0.41189	0.58811
0.08734	0.91266
0.43825	0.56175
0.86956	0.13044
0.92741	0.07259
0.88667	0.11333
0.55319	0.44681
0.85036	0.14964
0.78897	0.21103
0.32558	0.67442
0.2711	0.7289
0.665	0.335
0.82775	0.17225
0.79877	0.20123
0.04779	0.95221
0.36956	0.63044
0.06662	0.93338
0.7855	0.2145
0.09017	0.90983
0.30688	0.69312
0.96373	0.03627
0.95881	0.04119
0.8983	0.1017
